fid,id,Grid_data_Nit_dep,Grid_data_Acid_dep,X,Y
1417,1417,"0.3","0.08",410091,360054
1418,1418,"0.3","0.08",410091,359954
1419,1419,"0.3","0.08",410091,359854
1420,1420,"0.3","0.035",410091,359754
1421,1421,"0.1","0.035",410091,359654
1422,1422,"0.1","0.06",410091,359554
1423,1423,"0.1","0.06",410091,359454
1424,1424,"0.1","0.06",410091,359354
1425,1425,"0.88","0.025",410091,359254
1426,1426,"0.88","0.025",410091,359154
1427,1427,"0.7","0.025",410091,359054
1428,1428,"0.03","0.025",410091,358954
1429,1429,"0.03","0.025",410091,358854
1430,1430,"0.03","0.025",410091,358754
1431,1431,"0.02","0.025",410091,358654
1432,1432,"0.02","0.025",410091,358554
1433,1433,"0.02","0.025",410091,358454
1434,1434,"0.02","0.025",410091,358354
1435,1435,"0.02","0.025",410091,358254
1436,1436,"0.02","0.025",410091,358154
1437,1437,"0.05","0.025",410091,358054
1438,1438,"0.05","0.025",410091,357954
1439,1439,"0.85","0.025",410091,357854
1440,1440,"0.85","0.025",410091,357754
1441,1441,"0.85","0.025",410091,357654
1442,1442,"0.85","0.025",410091,357554
1443,1443,"0.2","0.025",410091,357454
1444,1444,"0.1","0.025",410091,357354
1445,1445,"0.1","0.025",410091,357254
1446,1446,"0.1","0.025",410091,357154
1447,1447,"0.4","0.025",410091,357054
1448,1448,"0.4","0.025",410091,356954
1449,1449,"0.4","0.025",410091,356854
1450,1450,"0.4","0.025",410091,356754
1451,1451,"0.02","0.04",410091,356654
1452,1452,"0.5","0.1",410091,356554
1453,1453,"0.5","0.1",410091,356454
1454,1454,"0.5","0.18",410091,356354
1455,1455,"0.5","0.18",410091,356254
1456,1456,"0.5","0.18",410091,356154
1457,1457,"0.5","0.18",410191,361254
1458,1458,"0.5","0.18",410191,361154
1459,1459,"0.5","0.18",410191,361054
1460,1460,"0.5","0.18",410191,360954
1461,1461,"0.5","0.18",410191,360854
1462,1462,"0.5","0.18",410191,360754
1463,1463,"0.4","0.1",410191,360654
1464,1464,"0.4","0.1",410191,360554
1465,1465,"0.4","0.1",410191,360454
1466,1466,"0.4","0.1",410191,360354
1467,1467,"0.4","0.1",410191,360254
1468,1468,"0.3","0.1",410191,360154
1469,1469,"0.3","0.08",410191,360054
1470,1470,"0.3","0.08",410191,359954
1471,1471,"0.3","0.08",410191,359854
1472,1472,"0.3","0.035",410191,359754
1473,1473,"0.1","0.035",410191,359654
1474,1474,"0.1","0.06",410191,359554
1475,1475,"0.1","0.06",410191,359454
1476,1476,"0.1","0.06",410191,359354
1477,1477,"0.88","0.025",410191,359254
1478,1478,"0.88","0.025",410191,359154
1479,1479,"0.7","0.025",410191,359054
1480,1480,"0.03","0.025",410191,358954
1481,1481,"0.03","0.025",410191,358854
1482,1482,"0.03","0.025",410191,358754
1483,1483,"0.02","0.025",410191,358654
1484,1484,"0.02","0.025",410191,358554
1485,1485,"0.02","0.025",410191,358454
1486,1486,"0.02","0.025",410191,358354
1487,1487,"0.02","0.025",410191,358254
1488,1488,"0.02","0.025",410191,358154
1489,1489,"0.05","0.025",410191,358054
1490,1490,"0.05","0.025",410191,357954
1491,1491,"0.85","0.025",410191,357854
1492,1492,"0.85","0.025",410191,357754
1493,1493,"0.85","0.025",410191,357654
1494,1494,"0.85","0.025",410191,357554
1495,1495,"0.2","0.025",410191,357454
1496,1496,"0.1","0.025",410191,357354
1497,1497,"0.1","0.025",410191,357254
1498,1498,"0.1","0.025",410191,357154
1499,1499,"0.4","0.025",410191,357054
1500,1500,"0.4","0.025",410191,356954
1501,1501,"0.4","0.025",410191,356854
1502,1502,"0.4","0.025",410191,356754
1503,1503,"0.02","0.04",410191,356654
1504,1504,"0.5","0.02",410191,356554
1505,1505,"0.5","0.02",410191,356454
1506,1506,"0.5","0.18",410191,356354
1507,1507,"0.5","0.18",410191,356254
1508,1508,"0.5","0.18",410191,356154
1509,1509,"0.5","0.18",410291,361254
1510,1510,"0.5","0.18",410291,361154
1511,1511,"0.5","0.18",410291,361054
1512,1512,"0.5","0.18",410291,360954
1513,1513,"0.5","0.18",410291,360854
1514,1514,"0.5","0.18",410291,360754
1515,1515,"0.4","0.1",410291,360654
1516,1516,"0.4","0.1",410291,360554
1517,1517,"0.4","0.1",410291,360454
1518,1518,"0.4","0.1",410291,360354
1519,1519,"0.4","0.1",410291,360254
1520,1520,"0.3","0.1",410291,360154
1521,1521,"0.3","0.08",410291,360054
1522,1522,"0.3","0.08",410291,359954
1523,1523,"0.3","0.08",410291,359854
1524,1524,"0.3","0.035",410291,359754
1525,1525,"0.1","0.035",410291,359654
1526,1526,"0.1","0.06",410291,359554
1527,1527,"0.1","0.06",410291,359454
1528,1528,"0.1","0.06",410291,359354
1529,1529,"0.88","0.021",410291,359254
1530,1530,"0.88","0.021",410291,359154
1531,1531,"0.7","0.021",410291,359054
1532,1532,"0.03","0.021",410291,358954
1533,1533,"0.03","0.021",410291,358854
1534,1534,"0.03","0.021",410291,358754
1535,1535,"0.02","0.021",410291,358654
1536,1536,"0.02","0.021",410291,358554
1537,1537,"0.02","0.021",410291,358454
1538,1538,"0.02","0.021",410291,358354
1539,1539,"0.02","0.021",410291,358254
1540,1540,"0.02","0.021",410291,358154
1541,1541,"0.05","0.021",410291,358054
1542,1542,"0.05","0.021",410291,357954
1543,1543,"0.85","0.021",410291,357854
1544,1544,"0.85","0.021",410291,357754
1545,1545,"0.85","0.021",410291,357654
1546,1546,"0.85","0.021",410291,357554
1547,1547,"0.2","0.021",410291,357454
1548,1548,"0.1","0.021",410291,357354
1549,1549,"0.1","0.025",410291,357254
1550,1550,"0.1","0.025",410291,357154
1551,1551,"0.4","0.025",410291,357054
1552,1552,"0.4","0.025",410291,356954
1553,1553,"0.4","0.025",410291,356854
1554,1554,"0.4","0.025",410291,356754
1555,1555,"0.02","0.04",410291,356654
1556,1556,"0.5","0.02",410291,356554
1557,1557,"0.5","0.02",410291,356454
1558,1558,"0.5","0.18",410291,356354
1559,1559,"0.5","0.18",410291,356254
1560,1560,"0.5","0.18",410291,356154
1561,1561,"0.5","0.18",410391,361254
1562,1562,"0.5","0.18",410391,361154
1563,1563,"0.5","0.18",410391,361054
1564,1564,"0.5","0.18",410391,360954
1565,1565,"0.5","0.18",410391,360854
1566,1566,"0.5","0.18",410391,360754
1567,1567,"0.4","0.1",410391,360654
1568,1568,"0.4","0.1",410391,360554
1569,1569,"0.4","0.1",410391,360454
1570,1570,"0.4","0.1",410391,360354
1571,1571,"0.4","0.1",410391,360254
1572,1572,"0.3","0.1",410391,360154
1573,1573,"0.3","0.08",410391,360054
1574,1574,"0.3","0.08",410391,359954
1575,1575,"0.3","0.08",410391,359854
1576,1576,"0.3","0.035",410391,359754
1577,1577,"0.1","0.035",410391,359654
1578,1578,"0.1","0.06",410391,359554
1579,1579,"0.1","0.06",410391,359454
1580,1580,"0.1","0.06",410391,359354
1581,1581,"0.88","0.021",410391,359254
1582,1582,"0.88","0.021",410391,359154
1583,1583,"0.7","0.02",410391,359054
1584,1584,"0.03","0.02",410391,358954
1585,1585,"0.03","0.02",410391,358854
1586,1586,"0.03","0.02",410391,358754
1587,1587,"0.02","0.02",410391,358654
1588,1588,"0.02","0.02",410391,358554
1589,1589,"0.02","0.02",410391,358454
1590,1590,"0.02","0.02",410391,358354
1591,1591,"0.02","0.02",410391,358254
1592,1592,"0.02","0.02",410391,358154
1593,1593,"0.05","0.02",410391,358054
1594,1594,"0.05","0.02",410391,357954
1595,1595,"0.85","0.02",410391,357854
1596,1596,"0.85","0.02",410391,357754
1597,1597,"0.85","0.02",410391,357654
1598,1598,"0.85","0.021",410391,357554
1599,1599,"0.2","0.021",410391,357454
1600,1600,"0.1","0.021",410391,357354
1601,1601,"0.1","0.025",410391,357254
1602,1602,"0.1","0.025",410391,357154
1603,1603,"0.4","0.025",410391,357054
1604,1604,"0.4","0.025",410391,356954
1605,1605,"0.4","0.025",410391,356854
1606,1606,"0.4","0.025",410391,356754
1607,1607,"0.02","0.08",410391,356654
1608,1608,"0.5","0.02",410391,356554
1609,1609,"0.5","0.02",410391,356454
1610,1610,"0.5","0.18",410391,356354
1611,1611,"0.5","0.18",410391,356254
1612,1612,"0.5","0.18",410391,356154
1613,1613,"0.5","0.18",410491,361254
1614,1614,"0.5","0.18",410491,361154
1615,1615,"0.5","0.18",410491,361054
1616,1616,"0.5","0.18",410491,360954
1617,1617,"0.5","0.18",410491,360854
1618,1618,"0.5","0.18",410491,360754
1619,1619,"0.4","0.1",410491,360654
1620,1620,"0.4","0.1",410491,360554
1621,1621,"0.4","0.1",410491,360454
1622,1622,"0.4","0.1",410491,360354
1623,1623,"0.4","0.1",410491,360254
1624,1624,"0.3","0.1",410491,360154
1625,1625,"0.3","0.08",410491,360054
1626,1626,"0.3","0.08",410491,359954
1627,1627,"0.3","0.08",410491,359854
1628,1628,"0.3","0.035",410491,359754
1629,1629,"0.1","0.035",410491,359654
1630,1630,"0.1","0.06",410491,359554
1631,1631,"0.1","0.06",410491,359454
1632,1632,"0.1","0.06",410491,359354
1633,1633,"0.88","0.021",410491,359254
1634,1634,"0.88","0.021",410491,359154
1635,1635,"0.7","0.02",410491,359054
1636,1636,"0.03","0.02",410491,358954
1637,1637,"0.03","0.02",410491,358854
1638,1638,"0.03","0.02",410491,358754
1639,1639,"0.02","0.02",410491,358654
1640,1640,"0.02","0.02",410491,358554
1641,1641,"0.02","0.02",410491,358454
1642,1642,"0.02","0.02",410491,358354
1643,1643,"0.02","0.02",410491,358254
1644,1644,"0.02","0.02",410491,358154
1645,1645,"0.05","0.02",410491,358054
1646,1646,"0.05","0.02",410491,357954
1647,1647,"0.85","0.02",410491,357854
1648,1648,"0.85","0.02",410491,357754
1649,1649,"0.85","0.02",410491,357654
1650,1650,"0.85","0.021",410491,357554
1651,1651,"0.2","0.021",410491,357454
1652,1652,"0.1","0.021",410491,357354
1653,1653,"0.1","0.025",410491,357254
1654,1654,"0.1","0.025",410491,357154
1655,1655,"0.4","0.025",410491,357054
1656,1656,"0.4","0.025",410491,356954
1657,1657,"0.4","0.025",410491,356854
1658,1658,"0.4","0.025",410491,356754
1659,1659,"0.02","0.08",410491,356654
1660,1660,"0.5","0.02",410491,356554
1661,1661,"0.5","0.02",410491,356454
1662,1662,"0.5","0.18",410491,356354
1663,1663,"0.5","0.18",410491,356254
1664,1664,"0.5","0.18",410491,356154
1665,1665,"0.5","0.18",410591,361254
1666,1666,"0.5","0.18",410591,361154
1667,1667,"0.5","0.18",410591,361054
1668,1668,"0.5","0.18",410591,360954
1669,1669,"0.5","0.18",410591,360854
1670,1670,"0.5","0.18",410591,360754
1671,1671,"0.4","0.1",410591,360654
1672,1672,"0.4","0.1",410591,360554
1673,1673,"0.4","0.1",410591,360454
1674,1674,"0.4","0.1",410591,360354
1675,1675,"0.4","0.1",410591,360254
1676,1676,"0.3","0.1",410591,360154
1677,1677,"0.3","0.08",410591,360054
1678,1678,"0.3","0.08",410591,359954
1679,1679,"0.3","0.08",410591,359854
1680,1680,"0.3","0.035",410591,359754
1681,1681,"0.1","0.035",410591,359654
1682,1682,"0.1","0.06",410591,359554
1683,1683,"0.1","0.06",410591,359454
1684,1684,"0.1","0.06",410591,359354
1685,1685,"0.88","0.021",410591,359254
1686,1686,"0.88","0.021",410591,359154
1687,1687,"0.7","0.02",410591,359054
1688,1688,"0.03","0.02",410591,358954
1689,1689,"0.03","0.02",410591,358854
1690,1690,"0.03","0.02",410591,358754
1691,1691,"0.02","0.02",410591,358654
1692,1692,"0.02","0.02",410591,358554
1693,1693,"0.02","0.02",410591,358454
1694,1694,"0.02","0.02",410591,358354
1695,1695,"0.02","0.02",410591,358254
1696,1696,"0.02","0.02",410591,358154
1697,1697,"0.05","0.02",410591,358054
1698,1698,"0.05","0.02",410591,357954
1699,1699,"0.85","0.02",410591,357854
1700,1700,"0.85","0.02",410591,357754
1701,1701,"0.85","0.02",410591,357654
1702,1702,"0.85","0.021",410591,357554
1703,1703,"0.2","0.021",410591,357454
1704,1704,"0.1","0.021",410591,357354
1705,1705,"0.1","0.025",410591,357254
1706,1706,"0.1","0.025",410591,357154
1707,1707,"0.4","0.025",410591,357054
1708,1708,"0.4","0.025",410591,356954
1709,1709,"0.4","0.025",410591,356854
1710,1710,"0.4","0.025",410591,356754
1711,1711,"0.02","0.08",410591,356654
1712,1712,"0.5","0.02",410591,356554
1713,1713,"0.5","0.02",410591,356454
1714,1714,"0.5","0.18",410591,356354
1715,1715,"0.5","0.18",410591,356254
1716,1716,"0.5","0.18",410591,356154
1717,1717,"0.5","0.18",410691,361254
1718,1718,"0.5","0.18",410691,361154
1719,1719,"0.5","0.18",410691,361054
1720,1720,"0.5","0.18",410691,360954
1721,1721,"0.5","0.18",410691,360854
1722,1722,"0.5","0.18",410691,360754
1723,1723,"0.4","0.1",410691,360654
1724,1724,"0.4","0.1",410691,360554
1725,1725,"0.4","0.1",410691,360454
1726,1726,"0.4","0.1",410691,360354
1727,1727,"0.4","0.1",410691,360254
1728,1728,"0.3","0.1",410691,360154
1729,1729,"0.3","0.08",410691,360054
1730,1730,"0.3","0.08",410691,359954
1731,1731,"0.3","0.08",410691,359854
1732,1732,"0.3","0.035",410691,359754
1733,1733,"0.1","0.035",410691,359654
1734,1734,"0.1","0.06",410691,359554
1735,1735,"0.1","0.06",410691,359454
1736,1736,"0.1","0.06",410691,359354
1737,1737,"0.88","0.021",410691,359254
1738,1738,"0.88","0.021",410691,359154
1739,1739,"0.7","0.02",410691,359054
1740,1740,"0.03","0.02",410691,358954
1741,1741,"0.03","0.02",410691,358854
1742,1742,"0.03","0.02",410691,358754
1743,1743,"0.02","0.02",410691,358654
1744,1744,"0.02","0.02",410691,358554
1745,1745,"0.02","0.02",410691,358454
1746,1746,"0.02","0.02",410691,358354
1747,1747,"0.02","0.02",410691,358254
1748,1748,"0.02","0.02",410691,358154
1749,1749,"0.05","0.02",410691,358054
1750,1750,"0.05","0.02",410691,357954
1751,1751,"0.85","0.02",410691,357854
1752,1752,"0.85","0.02",410691,357754
1753,1753,"0.85","0.02",410691,357654
1754,1754,"0.85","0.021",410691,357554
1755,1755,"0.2","0.021",410691,357454
1756,1756,"0.1","0.021",410691,357354
1757,1757,"0.1","0.025",410691,357254
1758,1758,"0.1","0.025",410691,357154
1759,1759,"0.4","0.025",410691,357054
1760,1760,"0.4","0.025",410691,356954
1761,1761,"0.4","0.025",410691,356854
1762,1762,"0.4","0.025",410691,356754
1763,1763,"0.02","0.08",410691,356654
1764,1764,"0.5","0.02",410691,356554
1765,1765,"0.5","0.02",410691,356454
1766,1766,"0.5","0.18",410691,356354
1767,1767,"0.5","0.18",410691,356254
1768,1768,"0.5","0.18",410691,356154
1769,1769,"0.5","0.18",410791,361254
1770,1770,"0.5","0.18",410791,361154
1771,1771,"0.5","0.18",410791,361054
1772,1772,"0.5","0.18",410791,360954
1773,1773,"0.5","0.18",410791,360854
1774,1774,"0.5","0.18",410791,360754
1775,1775,"0.4","0.1",410791,360654
1776,1776,"0.4","0.1",410791,360554
1777,1777,"0.4","0.1",410791,360454
1778,1778,"0.4","0.1",410791,360354
1779,1779,"0.4","0.1",410791,360254
1780,1780,"0.3","0.1",410791,360154
1781,1781,"0.3","0.05",410791,360054
1782,1782,"0.3","0.05",410791,359954
1783,1783,"0.3","0.05",410791,359854
1784,1784,"0.3","0.035",410791,359754
1785,1785,"0.1","0.035",410791,359654
1786,1786,"0.1","0.06",410791,359554
1787,1787,"0.1","0.06",410791,359454
1788,1788,"0.1","0.06",410791,359354
1789,1789,"0.88","0.021",410791,359254
1790,1790,"0.88","0.021",410791,359154
1791,1791,"0.7","0.02",410791,359054
1792,1792,"0.03","0.02",410791,358954
1793,1793,"0.03","0.02",410791,358854
1794,1794,"0.03","0.02",410791,358754
1795,1795,"0.04","0.02",410791,358654
1796,1796,"0.04","0.02",410791,358554
1797,1797,"0.02","0.02",410791,358454
1798,1798,"0.02","0.02",410791,358354
1799,1799,"0.02","0.02",410791,358254
1800,1800,"0.02","0.02",410791,358154
1801,1801,"0.7","0.02",410791,358054
1802,1802,"0.7","0.02",410791,357954
1803,1803,"0.85","0.02",410791,357854
1804,1804,"0.85","0.02",410791,357754
1805,1805,"0.85","0.02",410791,357654
1806,1806,"0.85","0.021",410791,357554
1807,1807,"0.2","0.021",410791,357454
1808,1808,"0.1","0.021",410791,357354
1809,1809,"0.1","0.025",410791,357254
1810,1810,"0.1","0.025",410791,357154
1811,1811,"0.4","0.025",410791,357054
1812,1812,"0.4","0.025",410791,356954
1813,1813,"0.4","0.025",410791,356854
1814,1814,"0.4","0.025",410791,356754
1815,1815,"0.02","0.08",410791,356654
1816,1816,"0.5","0.02",410791,356554
1817,1817,"0.5","0.02",410791,356454
1818,1818,"0.5","0.18",410791,356354
1819,1819,"0.5","0.18",410791,356254
1820,1820,"0.5","0.18",410791,356154
1821,1821,"0.5","0.18",410891,361254
1822,1822,"0.5","0.18",410891,361154
1823,1823,"0.5","0.18",410891,361054
1824,1824,"0.5","0.18",410891,360954
1825,1825,"0.5","0.18",410891,360854
1826,1826,"0.5","0.18",410891,360754
1827,1827,"0.4","0.1",410891,360654
1828,1828,"0.4","0.1",410891,360554
1829,1829,"0.4","0.1",410891,360454
1830,1830,"0.4","0.1",410891,360354
1831,1831,"0.4","0.1",410891,360254
1832,1832,"0.3","0.1",410891,360154
1833,1833,"0.3","0.05",410891,360054
1834,1834,"0.3","0.05",410891,359954
1835,1835,"0.3","0.05",410891,359854
1836,1836,"0.3","0.035",410891,359754
1837,1837,"0.1","0.035",410891,359654
1838,1838,"0.1","0.025",410891,359554
1839,1839,"0.1","0.025",410891,359454
1840,1840,"0.1","0.025",410891,359354
1841,1841,"0.88","0.025",410891,359254
1842,1842,"0.88","0.021",410891,359154
1843,1843,"0.7","0.021",410891,359054
1844,1844,"0.03","0.02",410891,358954
1845,1845,"0.03","0.02",410891,358854
1846,1846,"0.03","0.02",410891,358754
1847,1847,"0.04","0.02",410891,358654
1848,1848,"0.04","0.02",410891,358554
1849,1849,"0.02","0.02",410891,358454
1850,1850,"0.02","0.02",410891,358354
1851,1851,"0.02","0.02",410891,358254
1852,1852,"0.02","0.02",410891,358154
1853,1853,"0.7","0.02",410891,358054
1854,1854,"0.7","0.02",410891,357954
1855,1855,"0.85","0.02",410891,357854
1856,1856,"0.85","0.02",410891,357754
1857,1857,"0.85","0.02",410891,357654
1858,1858,"0.85","0.021",410891,357554
1859,1859,"0.2","0.021",410891,357454
1860,1860,"0.1","0.021",410891,357354
1861,1861,"0.1","0.025",410891,357254
1862,1862,"0.1","0.025",410891,357154
1863,1863,"0.4","0.025",410891,357054
1864,1864,"0.4","0.025",410891,356954
1865,1865,"0.4","0.025",410891,356854
1866,1866,"0.4","0.025",410891,356754
1867,1867,"0.02","0.08",410891,356654
1868,1868,"0.5","0.02",410891,356554
1869,1869,"0.5","0.02",410891,356454
1870,1870,"0.5","0.18",410891,356354
1871,1871,"0.5","0.18",410891,356254
1872,1872,"0.5","0.18",410891,356154
1873,1873,"0.5","0.18",410991,361254
1874,1874,"0.5","0.18",410991,361154
1875,1875,"0.5","0.18",410991,361054
1876,1876,"0.5","0.18",410991,360954
1877,1877,"0.5","0.18",410991,360854
1878,1878,"0.5","0.18",410991,360754
1879,1879,"0.4","0.1",410991,360654
1880,1880,"0.4","0.1",410991,360554
1881,1881,"0.4","0.1",410991,360454
1882,1882,"0.4","0.1",410991,360354
1883,1883,"0.4","0.1",410991,360254
1884,1884,"0.3","0.1",410991,360154
1885,1885,"0.3","0.05",410991,360054
1886,1886,"0.3","0.05",410991,359954
1887,1887,"0.3","0.05",410991,359854
1888,1888,"0.3","0.035",410991,359754
1889,1889,"0.1","0.035",410991,359654
1890,1890,"0.1","0.025",410991,359554
1891,1891,"0.1","0.025",410991,359454
1892,1892,"0.1","0.025",410991,359354
1893,1893,"0.88","0.025",410991,359254
1894,1894,"0.88","0.021",410991,359154
1895,1895,"0.7","0.021",410991,359054
1896,1896,"0.7","0.02",410991,358954
1897,1897,"0.7","0.02",410991,358854
1898,1898,"0.05","0.02",410991,358754
1899,1899,"0.05","0.02",410991,358654
1900,1900,"0.05","0.02",410991,358554
1901,1901,"0.05","0.02",410991,358454
1902,1902,"0.05","0.02",410991,358354
1903,1903,"0.05","0.02",410991,358254
1904,1904,"0.05","0.02",410991,358154
1905,1905,"0.7","0.02",410991,358054
1906,1906,"0.7","0.02",410991,357954
1907,1907,"0.85","0.02",410991,357854
1908,1908,"0.85","0.02",410991,357754
1909,1909,"0.85","0.02",410991,357654
1910,1910,"0.85","0.021",410991,357554
1911,1911,"0.02","0.021",410991,357454
1912,1912,"0.1","0.021",410991,357354
1913,1913,"0.1","0.025",410991,357254
1914,1914,"0.1","0.025",410991,357154
1915,1915,"0.4","0.025",410991,357054
1916,1916,"0.4","0.025",410991,356954
1917,1917,"0.4","0.025",410991,356854
1918,1918,"0.4","0.025",410991,356754
1919,1919,"0.02","0.02",410991,356654
1920,1920,"0.5","0.02",410991,356554
1921,1921,"0.5","0.02",410991,356454
1922,1922,"0.5","0.18",410991,356354
1923,1923,"0.5","0.18",410991,356254
1924,1924,"0.5","0.18",410991,356154
1925,1925,"0.5","0.18",411091,361254
1926,1926,"0.5","0.18",411091,361154
1927,1927,"0.5","0.18",411091,361054
1928,1928,"0.5","0.18",411091,360954
1929,1929,"0.5","0.18",411091,360854
1930,1930,"0.5","0.18",411091,360754
1931,1931,"0.4","0.1",411091,360654
1932,1932,"0.4","0.1",411091,360554
1933,1933,"0.4","0.1",411091,360454
1934,1934,"0.4","0.1",411091,360354
1935,1935,"0.4","0.1",411091,360254
1936,1936,"0.3","0.1",411091,360154
1937,1937,"0.3","0.05",411091,360054
1938,1938,"0.3","0.05",411091,359954
1939,1939,"0.3","0.05",411091,359854
1940,1940,"0.3","0.035",411091,359754
1941,1941,"0.1","0.035",411091,359654
1942,1942,"0.1","0.025",411091,359554
1943,1943,"0.1","0.025",411091,359454
1944,1944,"0.1","0.025",411091,359354
1945,1945,"0.88","0.025",411091,359254
1946,1946,"0.88","0.021",411091,359154
1947,1947,"0.7","0.021",411091,359054
1948,1948,"0.7","0.02",411091,358954
1949,1949,"0.7","0.02",411091,358854
1950,1950,"0.01","0.02",411091,358754
1951,1951,"0.01","0.02",411091,358654
1952,1952,"0.01","0.02",411091,358554
1953,1953,"0.01","0.02",411091,358454
1954,1954,"0.01","0.02",411091,358354
1955,1955,"0.01","0.02",411091,358254
1956,1956,"0.01","0.02",411091,358154
1957,1957,"0.7","0.02",411091,358054
1958,1958,"0.7","0.02",411091,357954
1959,1959,"0.85","0.02",411091,357854
1960,1960,"0.85","0.02",411091,357754
1961,1961,"0.85","0.02",411091,357654
1962,1962,"0.85","0.021",411091,357554
1963,1963,"0.01","0.021",411091,357454
1964,1964,"0.1","0.021",411091,357354
1965,1965,"0.1","0.025",411091,357254
1966,1966,"0.1","0.025",411091,357154
1967,1967,"0.4","0.025",411091,357054
1968,1968,"0.4","0.025",411091,356954
1969,1969,"0.4","0.025",411091,356854
1970,1970,"0.4","0.025",411091,356754
1971,1971,"0.01","0.02",411091,356654
1972,1972,"0.5","0.02",411091,356554
1973,1973,"0.5","0.02",411091,356454
1974,1974,"0.5","0.18",411091,356354
1975,1975,"0.5","0.18",411091,356254
1976,1976,"0.5","0.18",411091,356154
1977,1977,"0.5","0.18",411191,361254
1978,1978,"0.5","0.18",411191,361154
1979,1979,"0.5","0.18",411191,361054
1980,1980,"0.5","0.18",411191,360954
1981,1981,"0.5","0.18",411191,360854
1982,1982,"0.5","0.18",411191,360754
1983,1983,"0.4","0.1",411191,360654
1984,1984,"0.4","0.1",411191,360554
1985,1985,"0.4","0.1",411191,360454
1986,1986,"0.4","0.1",411191,360354
1987,1987,"0.4","0.1",411191,360254
1988,1988,"0.3","0.1",411191,360154
1989,1989,"0.3","0.05",411191,360054
1990,1990,"0.3","0.05",411191,359954
1991,1991,"0.3","0.05",411191,359854
1992,1992,"0.3","0.035",411191,359754
1993,1993,"0.1","0.035",411191,359654
1994,1994,"0.1","0.025",411191,359554
1995,1995,"0.1","0.025",411191,359454
1996,1996,"0.1","0.025",411191,359354
1997,1997,"0.88","0.025",411191,359254
1998,1998,"0.88","0.021",411191,359154
1999,1999,"0.7","0.021",411191,359054
2000,2000,"0.7","0.02",411191,358954
2001,2001,"0.7","0.02",411191,358854
2002,2002,"0.01","0.02",411191,358754
2003,2003,"0.01","0.02",411191,358654
2004,2004,"0.01","0.02",411191,358554
2005,2005,"0.01","0.02",411191,358454
2006,2006,"0.01","0.02",411191,358354
2007,2007,"0.01","0.02",411191,358254
2008,2008,"0.01","0.02",411191,358154
2009,2009,"0.7","0.02",411191,358054
2010,2010,"0.7","0.02",411191,357954
2011,2011,"0.85","0.02",411191,357854
2012,2012,"0.85","0.02",411191,357754
2013,2013,"0.85","0.02",411191,357654
2014,2014,"0.85","0.021",411191,357554
2015,2015,"0.01","0.021",411191,357454
2016,2016,"0.1","0.021",411191,357354
2017,2017,"0.1","0.025",411191,357254
2018,2018,"0.1","0.025",411191,357154
2019,2019,"0.4","0.025",411191,357054
2020,2020,"0.4","0.025",411191,356954
2021,2021,"0.4","0.025",411191,356854
2022,2022,"0.4","0.025",411191,356754
2023,2023,"0.01","0.02",411191,356654
2024,2024,"0.5","0.02",411191,356554
2025,2025,"0.5","0.02",411191,356454
2026,2026,"0.5","0.18",411191,356354
2027,2027,"0.5","0.18",411191,356254
2028,2028,"0.5","0.18",411191,356154
2029,2029,"0.5","0.18",411291,361254
2030,2030,"0.5","0.18",411291,361154
2031,2031,"0.5","0.18",411291,361054
2032,2032,"0.5","0.18",411291,360954
2033,2033,"0.5","0.18",411291,360854
2034,2034,"0.5","0.18",411291,360754
2035,2035,"0.4","0.1",411291,360654
2036,2036,"0.4","0.1",411291,360554
2037,2037,"0.4","0.1",411291,360454
2038,2038,"0.4","0.1",411291,360354
2039,2039,"0.4","0.1",411291,360254
2040,2040,"0.3","0.1",411291,360154
2041,2041,"0.3","0.05",411291,360054
2042,2042,"0.3","0.05",411291,359954
2043,2043,"0.3","0.05",411291,359854
2044,2044,"0.3","0.035",411291,359754
2045,2045,"0.1","0.035",411291,359654
2046,2046,"0.1","0.025",411291,359554
2047,2047,"0.1","0.025",411291,359454
2048,2048,"0.1","0.025",411291,359354
2049,2049,"0.88","0.025",411291,359254
2050,2050,"0.88","0.021",411291,359154
2051,2051,"0.7","0.021",411291,359054
2052,2052,"0.7","0.02",411291,358954
2053,2053,"0.7","0.02",411291,358854
2054,2054,"0.01","0.02",411291,358754
2055,2055,"0.01","0.02",411291,358654
2056,2056,"0.01","0.02",411291,358554
2057,2057,"0.01","0.02",411291,358454
2058,2058,"0.01","0.02",411291,358354
2059,2059,"0.01","0.02",411291,358254
2060,2060,"0.01","0.02",411291,358154
2061,2061,"0.7","0.02",411291,358054
2062,2062,"0.7","0.02",411291,357954
2063,2063,"0.85","0.02",411291,357854
2064,2064,"0.85","0.02",411291,357754
2065,2065,"0.85","0.02",411291,357654
2066,2066,"0.85","0.021",411291,357554
2067,2067,"0.01","0.021",411291,357454
2068,2068,"0.1","0.021",411291,357354
2069,2069,"0.1","0.025",411291,357254
2070,2070,"0.1","0.025",411291,357154
2071,2071,"0.4","0.025",411291,357054
2072,2072,"0.4","0.025",411291,356954
2073,2073,"0.4","0.025",411291,356854
2074,2074,"0.4","0.025",411291,356754
2075,2075,"0.01","0.02",411291,356654
2076,2076,"0.5","0.02",411291,356554
2077,2077,"0.5","0.02",411291,356454
2078,2078,"0.5","0.18",411291,356354
2079,2079,"0.5","0.18",411291,356254
2080,2080,"0.5","0.18",411291,356154
